"","start_date","end_date","duration","date_recorded","response_id","work_area","work_area_other_explanation","work_area_merged","description_quality","description_opinion","benefits_quality","benefits_score","word"
"4031","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"formatted"
"4032","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"link"
"4033","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"statements"
"4034","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"j.k"
"4035","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"rowling"
"4036","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"harry"
"4037","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"potter"
"4038","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"sorcerer's"
"4039","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"stone"
"4040","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"create"
"4041","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"web"
"4042","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"information"
"4043","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"author"
"4044","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"book"
"4045","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"1"
"4046","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"libraries"
"4047","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"vendors"
"4048","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"insert"
"4049","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"uris"
"4050","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"authorities"
"4051","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"catalog"
"4052","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"records"
"4053","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"step"
"4054","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"eventually"
"4055","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"implementing"
"4056","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"robust"
"4057","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"determined"
"4058","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"linked"
"4059","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"data"
"4060","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"initiatives"
"4061","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"2"
"4062","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"zepheira"
"4063","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"created"
"4064","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"http"
"4065","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"library.link"
"4066","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"transformed"
"4067","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"millions"
"4068","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"bibliographic"
"4069","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"records"
"4070","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"version"
"4071","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"bibframe"
"4072","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"goal"
"4073","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"library"
"4074","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"holdings"
"4075","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"visible"
"4076","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"search"
"4077","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"engines"
"4078","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"project"
"4079","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"stage"
"4080","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"development"
"4081","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"worry"
"4082","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"starting"
"4083","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"suffer"
"4084","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"linked"
"4085","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"data"
"4086","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"fatigue"
"4087","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"iterations"
"4088","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"linked"
"4089","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"data"
"4090","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"presentation"
"4091","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"focuses"
"4092","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"theory"
"4093","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"potential"
"4094","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"benefits"
"4095","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"switching"
"4096","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"linked"
"4097","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"data"
"4098","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"practical"
"4099","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"proven"
"4100","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"implementations"
"4101","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"ideas"
"4102","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"putting"
"4103","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"undue"
"4104","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"pressure"
"4105","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"create"
"4106","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"perfect"
"4107","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"lives"
"4108","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"expectations"
"4109","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"served"
"4110","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"experimenting"
"4111","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"risk"
"4112","8/14/2017 9:41","8/14/2017 10:04",1376,"8/14/2017 10:04","R_3EiDHoz8LsOz6mM","Technical Services and Metadata",NA,"Technical Services and Metadata",2,0,3,1,"taking"
"4113","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"linked"
"4114","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"data"
"4115","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"universalizing"
"4116","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"describe"
"4117","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"books"
"4118","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"books"
"4119","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"easier"
"4120","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"people"
"4121","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"scenes"
"4122","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"universalizing"
"4123","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"terms"
"4124","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"add"
"4125","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"description"
"4126","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"terms"
"4127","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"databases"
"4128","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"web"
"4129","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"hold"
"4130","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"information"
"4131","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"1"
"4132","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"offer"
"4133","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"means"
"4134","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"automate"
"4135","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"enrichment"
"4136","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"metadata"
"4137","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"lod"
"4138","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"databases"
"4139","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"queried"
"4140","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"2"
"4141","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"users"
"4142","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"providing"
"4143","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"access"
"4144","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"metadata"
"4145","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"linked"
"4146","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"data"
"4147","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"enables"
"4148","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"reliable"
"4149","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"data"
"4150","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"methods"
"4151","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"applied"
"4152","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"research"
"4153","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"purposes"
"4154","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"3"
"4155","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"potential"
"4156","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"create"
"4157","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"enjoyable"
"4158","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"reliable"
"4159","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"search"
"4160","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"experience"
"4161","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"platform"
"4162","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"esp"
"4163","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"aggregated"
"4164","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"platforms"
"4165","8/14/2017 11:06","8/14/2017 11:15",540,"8/14/2017 11:15","R_2sRMDqiTbisLEsz","Technical Services and Metadata",NA,"Technical Services and Metadata",1,0,2,1,"na"
"4166","8/14/2017 10:49","8/14/2017 13:21",9114,"8/14/2017 13:21","R_2YxP7c6Acrw1817","Other (please describe)","Digital Initiatives / Digital Collections","Digital Initiatives and Collections",1,0,2,1,"linked"
"4167","8/14/2017 10:49","8/14/2017 13:21",9114,"8/14/2017 13:21","R_2YxP7c6Acrw1817","Other (please describe)","Digital Initiatives / Digital Collections","Digital Initiatives and Collections",1,0,2,1,"data"
"4168","8/14/2017 10:49","8/14/2017 13:21",9114,"8/14/2017 13:21","R_2YxP7c6Acrw1817","Other (please describe)","Digital Initiatives / Digital Collections","Digital Initiatives and Collections",1,0,2,1,"technologies"
"4169","8/14/2017 10:49","8/14/2017 13:21",9114,"8/14/2017 13:21","R_2YxP7c6Acrw1817","Other (please describe)","Digital Initiatives / Digital Collections","Digital Initiatives and Collections",1,0,2,1,"standards"
"4170","8/14/2017 10:49","8/14/2017 13:21",9114,"8/14/2017 13:21","R_2YxP7c6Acrw1817","Other (please describe)","Digital Initiatives / Digital Collections","Digital Initiatives and Collections",1,0,2,1,"enables"
"4171","8/14/2017 10:49","8/14/2017 13:21",9114,"8/14/2017 13:21","R_2YxP7c6Acrw1817","Other (please describe)","Digital Initiatives / Digital Collections","Digital Initiatives and Collections",1,0,2,1,"write"
"4172","8/14/2017 10:49","8/14/2017 13:21",9114,"8/14/2017 13:21","R_2YxP7c6Acrw1817","Other (please describe)","Digital Initiatives / Digital Collections","Digital Initiatives and Collections",1,0,2,1,"web"
